country,track,topic_tags,priority,source_type,source_title,source_url,resource_title,resource_url,resource_class,language,notes,access_model,verification_status,free_resource
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Fermat 2022 — Grade 11 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2022/2022FermatContest.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Cayley 2022 — Grade 10 solutions,https://cemc.uwaterloo.ca/sites/default/files/documents/2022/2022CayleySolution.pdf,Solution archive,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Cayley 2022 — Grade 10 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2022/2022CayleyContest.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Gauss 2022 — Grade 8 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2022/2022Gauss8Contest.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Gauss 2022 — Grade 7 solutions,https://cemc.uwaterloo.ca/sites/default/files/documents/2022/2022GaussSolution.pdf,Solution archive,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Gauss 2022 — Grade 7 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2022/2022Gauss7Contest.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Euclid 2022 — Grade 12 solutions,https://cemc.uwaterloo.ca/sites/default/files/documents/2022/2022EuclidSolution.pdf,Solution archive,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Euclid 2022 — Grade 12 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2022/2022EuclidContest.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Canadian Computing Competition Senior 2022 — Grade 9/10/11/12 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2022/seniorEF.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Canadian Computing Competition Junior 2022 — Grade 9/10/11/12 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2022/juniorEF.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Beaver Computing Challenge 2022 — Grade 9/10 solutions,https://cemc.uwaterloo.ca/sites/default/files/documents/2022/2022BCCContestSolutions9_10.pdf,Solution archive,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Beaver Computing Challenge 2022 — Grade 9/10 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2022/2022BCCContest9_10.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Beaver Computing Challenge 2022 — Grade 5/6 solutions,https://cemc.uwaterloo.ca/sites/default/files/documents/2022/2022BCCContestSolutions5_6.pdf,Solution archive,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Beaver Computing Challenge 2022 — Grade 5/6 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2022/2022BCCContest5_6.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Pascal 2021 — Grade 9 solutions,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021PascalSolution.pdf,Solution archive,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Pascal 2021 — Grade 9 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021PascalContest.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Fermat 2021 — Grade 11 solutions,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021FermatSolution.pdf,Solution archive,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Fermat 2021 — Grade 11 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021FermatContest.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Cayley 2021 — Grade 10 solutions,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021CayleySolution.pdf,Solution archive,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Cayley 2021 — Grade 10 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021CayleyContest.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Gauss 2021 — Grade 8 solutions,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021GaussSolution.pdf,Solution archive,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Gauss 2021 — Grade 8 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021Gauss8Contest.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Gauss 2021 — Grade 7 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021Gauss7Contest.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Euclid 2021 — Grade 12 solutions,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021EuclidSolution.pdf,Solution archive,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Euclid 2021 — Grade 12 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021EuclidContest.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Canadian Computing Competition Junior 2021 — Grade 9/10/11/12 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/juniorEF.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Canadian Computing Competition Senior 2021 — Grade 9/10/11/12 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/seniorEF.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Beaver Computing Challenge 2021 — Grade 9/10 solutions,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021BCCContestSolutions9_10.pdf,Solution archive,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Beaver Computing Challenge 2021 — Grade 9/10 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021BCCContest9_10.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Beaver Computing Challenge 2021 — Grade 7/8 solutions,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021BCCContestSolutions7_8.pdf,Solution archive,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Beaver Computing Challenge 2021 — Grade 7/8 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021BCCContest7_8.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Beaver Computing Challenge 2021 — Grade 5/6 solutions,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021BCCContestSolutions5_6.pdf,Solution archive,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Beaver Computing Challenge 2021 — Grade 5/6 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2021/2021BCCContest5_6.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Pascal 2020 — Grade 9 solutions,https://cemc.uwaterloo.ca/sites/default/files/documents/2020/2020PascalSolution.pdf,Solution archive,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Pascal 2020 — Grade 9 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2020/2020PascalContest.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Fermat 2020 — Grade 11 solutions,https://cemc.uwaterloo.ca/sites/default/files/documents/2020/2020FermatSolution.pdf,Solution archive,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
Canada,EM/DM,engineering mathematics;discrete mathematics;computational thinking;algorithms;problem solving;contest;solution,A,University contest archive,University of Waterloo CEMC past contests archive,https://cemc.uwaterloo.ca/resources/past-contests,CEMC Fermat 2020 — Grade 11 contest paper,https://cemc.uwaterloo.ca/sites/default/files/documents/2020/2020FermatContest.pdf,Contest paper,English,"Official University of Waterloo CEMC archive entry, extracted from the public past-contests table.",Free public PDF,HTTP 200 · verified 2026-08-14,Yes
