country,track,topic_tags,priority,source_type,source_title,source_url,resource_title,resource_url,resource_class,language,notes,access_model,verification_status,free_resource
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,all BMO problems from 1993 onwards,https://bmos.ukmt.org.uk/home/bmolot.pdf,PDF paper/problem,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,histogram of distribution of marks,https://bmos.ukmt.org.uk/home/bmo1-2005-histogram.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,markers’ report,https://bmos.ukmt.org.uk/home/bmo1-2020-report.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,markers’ report,https://bmos.ukmt.org.uk/home/bmo1-2023-report.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,markers’ report,https://bmos.ukmt.org.uk/home/bmo1-2025-report.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,markers’ report,https://bmos.ukmt.org.uk/home/bmo1-2026-report.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,notes on BMO marking,https://bmos.ukmt.org.uk/home/bmomarking.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,report for schools,https://bmos.ukmt.org.uk/home/bmo1-2017-report.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,report for schools,https://bmos.ukmt.org.uk/home/bmo1-2018-report.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,solutions,https://bmos.ukmt.org.uk/home/bmo2-2021-solutions.pdf,PDF solution/answer,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,5 May 1976,https://bmos.ukmt.org.uk/home/fist-1976.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,solutions,https://bmos.ukmt.org.uk/home/bmo2-2022-solutions.pdf,PDF solution/answer,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,B,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,video solutions,https://bmos.ukmt.org.uk/solutions/,HTML solution/answer,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,23 February 2000,https://bmos.ukmt.org.uk/home/bmo2-2000.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,B,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,British Mathematical Olympiad,https://bmos.ukmt.org.uk/,HTML source/link,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,29 November 2013,https://bmos.ukmt.org.uk/home/bmo1-2014.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,24 January 2024,https://bmos.ukmt.org.uk/home/bmo2-2024.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,markers’ report,https://bmos.ukmt.org.uk/home/bmo1-2021-report.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,markers’ report,https://bmos.ukmt.org.uk/home/bmo1-2022-report.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,markers’ report,https://bmos.ukmt.org.uk/home/bmo1-2024-report.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,GA,GA,B,admissions practice,UCAT practice tests,https://www.ucat.ac.uk/prepare/practice-tests/,Test Incident,https://www.ucat.ac.uk/sit/test-incident/,HTML paper/problem/practice,English,"Official verbal, quantitative, decision-making practice",,,yes
United Kingdom,GA,GA,B,admissions practice,UCAT practice tests,https://www.ucat.ac.uk/prepare/practice-tests/,Fitness to Test,https://www.ucat.ac.uk/sit/fitness-to-test/,HTML paper/problem/practice,English,"Official verbal, quantitative, decision-making practice",,,yes
United Kingdom,GA,GA,B,admissions practice,UCAT practice tests,https://www.ucat.ac.uk/prepare/practice-tests/,Advice from past candidates,https://www.ucat.ac.uk/candidate-advice/advice-from-past-candidates/,HTML source/link,English,"Official verbal, quantitative, decision-making practice",,,yes
United Kingdom,GA,GA,B,admissions practice,UCAT practice tests,https://www.ucat.ac.uk/prepare/practice-tests/,Question Tutorials,https://www.ucat.ac.uk/prepare/question-tutorials/,HTML paper/problem/practice,English,"Official verbal, quantitative, decision-making practice",,,yes
United Kingdom,GA,GA,B,admissions practice,UCAT practice tests,https://www.ucat.ac.uk/prepare/practice-tests/,Booking your Test,https://www.ucat.ac.uk/register/booking-your-test/,HTML paper/problem/practice,English,"Official verbal, quantitative, decision-making practice",,,yes
United Kingdom,GA,GA,B,admissions practice,UCAT practice tests,https://www.ucat.ac.uk/prepare/practice-tests/,Test Day,https://www.ucat.ac.uk/sit/test-day/,HTML paper/problem/practice,English,"Official verbal, quantitative, decision-making practice",,,yes
United Kingdom,GA,GA,B,admissions practice,UCAT practice tests,https://www.ucat.ac.uk/prepare/practice-tests/,Test Format and Scoring,https://www.ucat.ac.uk/about-ucat/test-format-and-scoring/,HTML paper/problem/practice,English,"Official verbal, quantitative, decision-making practice",,,yes
United Kingdom,GA,GA,B,admissions practice,UCAT practice tests,https://www.ucat.ac.uk/prepare/practice-tests/,Test Tools,https://www.ucat.ac.uk/prepare/test-tools/,HTML paper/problem/practice,English,"Official verbal, quantitative, decision-making practice",,,yes
United Kingdom,GA,GA,B,admissions practice,UCAT practice tests,https://www.ucat.ac.uk/prepare/practice-tests/,UCAT Test Dates,https://www.ucat.ac.uk/about-ucat/ucat-test-dates/,HTML paper/problem/practice,English,"Official verbal, quantitative, decision-making practice",,,yes
United Kingdom,EM/DM,EM/DM,A,admissions exam,Cambridge STEP admissions page,https://www.maths.cam.ac.uk/undergrad/admissions/step,Cambridge STEP admissions page — official gateway,https://www.maths.cam.ac.uk/undergrad/admissions/step,Official gateway,English,Official STEP past-paper gateway and solutions,,,yes
United Kingdom,GA/EM,GA/EM,A,admissions practice,TMUA preparation materials,https://esat-tmua.ac.uk/tmua-preparation-materials/,TMUA preparation materials — official gateway,https://esat-tmua.ac.uk/tmua-preparation-materials/,Official gateway,English,"Official historic papers, worked answers, keys",,,yes
United Kingdom,GA/EM,GA/EM,B,admissions practice,TMUA preparation materials,https://esat-tmua.ac.uk/tmua-preparation-materials/,TMUA,https://esat-tmua.ac.uk/about-the-tests/tmua-test/,HTML paper/problem/practice,English,"Official historic papers, worked answers, keys",,,yes
United Kingdom,GA/EM,GA/EM,B,admissions practice,TMUA preparation materials,https://esat-tmua.ac.uk/tmua-preparation-materials/,Test Scores,https://esat-tmua.ac.uk/test-results/,HTML paper/problem/practice,English,"Official historic papers, worked answers, keys",,,yes
United Kingdom,GA/EM,GA/EM,B,admissions practice,TMUA preparation materials,https://esat-tmua.ac.uk/tmua-preparation-materials/,ESAT,https://esat-tmua.ac.uk/about-the-tests/esat-test/,HTML paper/problem/practice,English,"Official historic papers, worked answers, keys",,,yes
United Kingdom,GA/EM,GA/EM,B,admissions practice,TMUA preparation materials,https://esat-tmua.ac.uk/tmua-preparation-materials/,TARA,https://esat-tmua.ac.uk/about-the-tests/tara/,HTML paper/problem/practice,English,"Official historic papers, worked answers, keys",,,yes
United Kingdom,GA/EM,GA/EM,B,admissions practice,TMUA preparation materials,https://esat-tmua.ac.uk/tmua-preparation-materials/,Test Day,https://esat-tmua.ac.uk/test-day/,HTML paper/problem/practice,English,"Official historic papers, worked answers, keys",,,yes
United Kingdom,GA/EM,GA/EM,B,admissions practice,TMUA preparation materials,https://esat-tmua.ac.uk/tmua-preparation-materials/,Before your Test,https://esat-tmua.ac.uk/,HTML paper/problem/practice,English,"Official historic papers, worked answers, keys",,,yes
United Kingdom,GA,GA,B,admissions practice,UCAT practice tests,https://www.ucat.ac.uk/prepare/practice-tests/,Tour Tutorial,https://www.ucat.ac.uk/umbraco/surface/pearsonpracticetest/launch/UK_Tour_Tutorial,HTML paper/problem/practice,English,"Official verbal, quantitative, decision-making practice",,,yes
United Kingdom,EM/DM,EM/DM,B,admissions exam,Cambridge STEP admissions page,https://www.maths.cam.ac.uk/undergrad/admissions/step,Teaching and Examining,https://www.maths.cam.ac.uk/internal/teaching,HTML paper/problem/practice,English,Official STEP past-paper gateway and solutions,,,yes
