country,track,topic_tags,priority,source_type,source_title,source_url,resource_title,resource_url,resource_class,language,notes,access_model,verification_status,free_resource
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Final Exam (Term 212),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-212-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 final exam, term 212). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Major Exam I (Term 213),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-213-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 major exam i, term 213). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Major Exam II (Term 213),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-213-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 major exam ii, term 213). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Final Exam (Term 213),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-213-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 final exam, term 213). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Major Exam I (Term 221),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-221-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 major exam i, term 221). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Major Exam II (Term 221),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-221-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 major exam ii, term 221). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Major Exam I (Term 222),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-222-ex1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 major exam i, term 222). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Major Exam II (Term 222),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-222-ex2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 major exam ii, term 222). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Final Exam (Term 222),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-222-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 final exam, term 222). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Major Exam I (Term 223),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-223-ex1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 major exam i, term 223). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Major Exam II (Term 223),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-223-ex2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 major exam ii, term 223). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Final Exam (Term 223),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-223-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 final exam, term 223). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Major Exam I (Term 231),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-231-ex1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 major exam i, term 231). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Major Exam II (Term 231),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-231-ex2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 major exam ii, term 231). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Final Exam (Term 231),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-231-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 final exam, term 231). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Exam (Term 232),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-232-e129fd6ff9-7097-433e-87df-2313c3ee451d.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 exam, term 232). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Major Exam II (Term 232),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-232-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 major exam ii, term 232). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Final Exam (Term 232),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-232-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 final exam, term 232). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Major Exam I (Term 241),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-241-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 major exam i, term 241). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Major Exam II (Term 241),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-241-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 major exam ii, term 241). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Final Exam (Term 241),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-241-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 final exam, term 241). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Major Exam I (Term 243),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-243-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 major exam i, term 243). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Major Exam II (Term 243),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-243-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 major exam ii, term 243). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Final Exam (Term 243),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-243-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 final exam, term 243). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Midterm Exam (Term 232),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-lab-midterm232_version1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 midterm exam, term 232). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Midterm Exam (Term 232),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-lab-midterm232_version2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 midterm exam, term 232). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;integrals;series,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus II — Midterm Exam (Term 232),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math102-lab-midterm232_version3.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH102 midterm exam, term 232). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,algebra;word problems;functions,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Precalculus and Algebra — Major Exam I (Term 211),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math105-211-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH105 major exam i, term 211). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,algebra;word problems;functions,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Precalculus and Algebra — Major Exam I (Term 213),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math105-213-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH105 major exam i, term 213). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,algebra;word problems;functions,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Precalculus and Algebra — Major Exam II (Term 213),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math105-213-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH105 major exam ii, term 213). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,algebra;word problems;functions,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Precalculus and Algebra — Final Exam (Term 213),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math105-213-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH105 final exam, term 213). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,algebra;word problems;functions,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Precalculus and Algebra — Major Exam I (Term 221),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math105-221-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH105 major exam i, term 221). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,algebra;word problems;functions,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Precalculus and Algebra — Major Exam II (Term 221),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math105-221-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH105 major exam ii, term 221). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,algebra;word problems;functions,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Precalculus and Algebra — Major Exam I (Term 222),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math105-222-ex1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH105 major exam i, term 222). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,algebra;word problems;functions,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Precalculus and Algebra — Major Exam II (Term 222),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math105-222-ex2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH105 major exam ii, term 222). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,algebra;word problems;functions,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Precalculus and Algebra — Major Exam I (Term 223),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math105-223-ex1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH105 major exam i, term 223). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,algebra;word problems;functions,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Precalculus and Algebra — Major Exam II (Term 223),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math105-223-ex2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH105 major exam ii, term 223). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,algebra;word problems;functions,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Precalculus and Algebra — Final Exam (Term 223),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math105-223-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH105 final exam, term 223). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,algebra;word problems;functions,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Precalculus and Algebra — Major Exam I (Term 242),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math105-242-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH105 major exam i, term 242). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,algebra;word problems;functions,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Precalculus and Algebra — Major Exam II (Term 242),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math105-242-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH105 major exam ii, term 242). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Major Exam I (Term 212),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-212-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 major exam i, term 212). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Major Exam II (Term 212),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-212-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 major exam ii, term 212). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Final Exam (Term 212),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-212-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 final exam, term 212). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Major Exam I (Term 213),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-213-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 major exam i, term 213). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Final Exam (Term 213),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-213-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 final exam, term 213). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Major Exam II (Term 221),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-221-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 major exam ii, term 221). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Final Exam (Term 221),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-221-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 final exam, term 221). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Major Exam II (Term 222),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-222-ex2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 major exam ii, term 222). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Major Exam I (Term 223),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-223-ex1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 major exam i, term 223). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Major Exam II (Term 223),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-223-ex2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 major exam ii, term 223). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Final Exam (Term 223),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-223-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 final exam, term 223). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Major Exam I (Term 231),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-231-ex1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 major exam i, term 231). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Major Exam II (Term 231),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-231-ex2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 major exam ii, term 231). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Final Exam (Term 231),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-231-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 final exam, term 231). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Major Exam I (Term 232),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-232-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 major exam i, term 232). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Major Exam II (Term 232),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-232-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 major exam ii, term 232). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,calculus;limits;continuity,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Calculus Foundations — Final Exam (Term 232),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math106-232-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH106 final exam, term 232). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
