country,track,topic_tags,priority,source_type,source_title,source_url,resource_title,resource_url,resource_class,language,notes,access_model,verification_status,free_resource
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-tsi.html,CCINP TSI 2022 — Industrial Sciences question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2022/TSI/TSI7SI.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-psi.html,CCINP PSI 2022 — Mathematics question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2022/PSI/PSI1Maths.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-psi.html,CCINP PSI 2022 — Informatics question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2022/PSI/PSI5Informatique.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-psi.html,CCINP PSI 2022 — Industrial Sciences question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2022/PSI/PSI7SI.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-pc.html,CCINP PC 2022 — Mathematics question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2022/PC/PC1Maths.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-mp.html,CCINP MP 2022 — Mathematics 2 question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2022/MP/MP3Maths%202.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-mp.html,CCINP MP 2022 — Mathematics 1 question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2022/MP/MP1Maths1.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-mp.html,CCINP MP 2022 — Informatics question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2022/MP/MP7Informatique.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-mp.html,CCINP MP 2022 — Industrial Sciences question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2022/MP/MP7SI.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-tsi.html,CCINP TSI 2021 — Mathematics question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2021/TSI/TSI1M.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-tsi.html,CCINP TSI 2021 — Informatics question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2021/TSI/TSI5IN.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-tsi.html,CCINP TSI 2021 — Industrial Sciences question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2021/TSI/TSI7SI.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-psi.html,CCINP PSI 2021 — Mathematics question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2021/PSI/PSI1M.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-psi.html,CCINP PSI 2021 — Informatics question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2021/PSI/PSI5IN.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-psi.html,CCINP PSI 2021 — Industrial Sciences question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2021/PSI/PSI7SI.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-pc.html,CCINP PC 2021 — Mathematics question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2021/PC/PC1M.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-mp.html,CCINP MP 2021 — Mathematics 2 question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2021/MP/MP3M2.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-mp.html,CCINP MP 2021 — Mathematics 1 question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2021/MP/MP1M1.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-mp.html,CCINP MP 2021 — Informatics question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2021/MP/MP7IN.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-mp.html,CCINP MP 2021 — Industrial Sciences question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/2021/MP/MP7SI.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-tsi.html,CCINP TSI 2020 — Mathematics question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/TSI/2019/mathematiques_TSI1M.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-tsi.html,CCINP TSI 2020 — Informatics question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/TSI/2019/informatique_TSI5IN.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-tsi.html,CCINP TSI 2020 — Industrial Sciences question paper,https://www.concours-commun-inp.fr/_resource/annales%20%C3%A9crits/TSI/2019/sciences_industrielles_TSI7SI.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-psi.html,CCINP PSI 2020 — Mathematics question paper,https://www.concours-commun-inp.fr/_attachment/annales-psi-article/mathematiques_PSI1M.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-psi.html,CCINP PSI 2020 — Informatics question paper,https://www.concours-commun-inp.fr/_attachment/annales-psi-article/informatique_PSI5IN.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-psi.html,CCINP PSI 2020 — Industrial Sciences question paper,https://www.concours-commun-inp.fr/_attachment/annales-psi-article/sciences_industrielles_PSI7SI.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-pc.html,CCINP PC 2020 — Mathematics question paper,https://www.concours-commun-inp.fr/_attachment/annales-pc-article/mathhematiques_PC1M.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-mp.html,CCINP MP 2020 — Mathematics 2 question paper,https://www.concours-commun-inp.fr/_attachment/annales-mp-article/MP3M2_mathematiques_2.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
France,EM/CS,engineering mathematics;discrete mathematics;mathematics;informatics;industrial sciences;past year questions;entrance examination,A,National engineering entrance examination archive,Concours Commun INP annales (official),https://www.concours-commun-inp.fr/fr/epreuves/annales/annales-mp.html,CCINP MP 2020 — Mathematics 1 question paper,https://www.concours-commun-inp.fr/_attachment/annales-mp-article/MP1M1_mathematiques_1.pdf?download=true,Past year question paper,French source; English catalog metadata,Official CCINP past examination paper. The catalog title and description are supplied in English; the original French PDF URL is preserved.,Free public PDF,HTTP 200 · verified 2026-08-21,Yes
